,Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit
1554,3554,Men,Soccer,Premier III,L,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Retail,Bangalore,2052.71
1555,3555,Kids,Soccer,Phantom GT,9,2.0,6039.8633948635625,0.0,0.0,2025-04-26,Retail,hyderbad,-1069.25
1556,3556,Women,Basketball,Kyrie Flytrap,M,4.0,6039.8633948635625,0.0,0.0,2025-03-13,Retail,Kolkata,-843.61
1557,3557,Kids,Basketball,Air Jordan,L,1.0,6039.8633948635625,0.66,0.0,2024/08/09,Retail,Hyderabad,-884.81
1558,3558,Women,Training,Flex Trainer,L,4.0,4045.21,0.0,0.0,30-08-2024,Online,Mumbai,-113.44
1559,3559,Women,Running,Pegasus Turbo,M,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Online,Delhi,-787.01
1560,3560,Women,Soccer,Phantom GT,L,1.482213438735178,6039.8633948635625,0.13,0.0,2023-07-26,Retail,hyderbad,3662.98
1561,3561,Women,Basketball,Zoom Freak,11,1.482213438735178,6039.8633948635625,0.0,0.0,2024/07/24,Online,Kolkata,1062.39
1562,3562,Women,Basketball,LeBron 20,L,1.0,6039.8633948635625,0.0,0.0,2024-10-31,Retail,Delhi,1904.66
1563,3563,Kids,Running,Pegasus Turbo,L,1.482213438735178,2470.43,0.0,0.0,10-12-2024,Online,Kolkata,233.05
1564,3564,Kids,Soccer,Premier III,7,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Retail,Kolkata,2685.43
1565,3565,Kids,Basketball,Kyrie Flytrap,XL,1.482213438735178,6039.8633948635625,0.55,0.0,2024-08-27,Online,Kolkata,3851.81
1566,3566,Men,Lifestyle,Waffle One,XL,1.482213438735178,6039.8633948635625,0.0,0.0,2024/12/12,Retail,Hyd,2315.64
1567,3567,Men,Lifestyle,Air Force 1,L,2.0,6039.8633948635625,0.56,0.0,10-12-2024,Online,Kolkata,1353.32
1568,3568,Women,Running,Pegasus Turbo,L,0.0,6099.8,1.2,0.0,10-12-2024,Retail,Pune,1494.24
1569,3569,Women,Soccer,Phantom GT,12,1.482213438735178,9203.0,0.0,0.0,2024-08-12,Online,Kolkata,1797.66
1570,3570,Men,Soccer,Tiempo Legend,L,1.482213438735178,9713.73,0.0,0.0,2025/02/23,Online,Delhi,1914.18
1571,3571,Kids,Basketball,LeBron 20,XL,1.482213438735178,7596.71,0.0,0.0,10-12-2024,Online,Delhi,166.47
1572,3572,Kids,Basketball,LeBron 20,6,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Retail,Delhi,3729.45
1573,3573,Men,Basketball,Air Jordan,L,1.0,6830.98,0.39,4166.9,2025-03-18,Retail,Mumbai,-175.76
1574,3574,Kids,Basketball,Air Jordan,XL,0.0,6039.8633948635625,0.96,0.0,2025-01-13,Online,Bangalore,2589.0
1575,3575,Women,Running,React Infinity,XL,0.0,5716.18,1.1,0.0,03-07-2025,Retail,Pune,3271.27
1576,3576,Women,Lifestyle,Waffle One,M,2.0,3533.18,0.0,0.0,2024-03-17,Retail,bengaluru,-586.23
1577,3577,Women,Running,Pegasus Turbo,XL,0.0,6039.8633948635625,0.0,0.0,2024/10/19,Online,Kolkata,102.77
1578,3578,Men,Lifestyle,Blazer Mid,XL,4.0,6348.19,0.0,0.0,10-12-2024,Retail,hyderbad,1939.74
1579,3579,Men,Basketball,LeBron 20,XL,0.0,9995.55,0.0,0.0,2025-02-03,Retail,Delhi,1962.41
1580,3580,Men,Basketball,LeBron 20,L,1.482213438735178,2992.37,0.0,0.0,10-12-2024,Retail,Kolkata,677.35
1581,3581,Women,Soccer,Phantom GT,L,4.0,6039.8633948635625,0.0,0.0,23-12-2024,Retail,Kolkata,2178.05
1582,3582,Kids,Soccer,Mercurial Superfly,M,1.482213438735178,2117.04,0.0,0.0,2024-09-01,Online,Pune,806.52
1583,3583,Men,Basketball,Kyrie Flytrap,12,1.482213438735178,3153.32,0.02,0.0,10-12-2024,Online,bengaluru,204.06
1584,3584,Men,Basketball,Air Jordan,10,1.482213438735178,3500.16,0.0,0.0,2025/03/19,Online,Kolkata,-258.05
1585,3585,Men,Running,Air Zoom,XL,1.482213438735178,6039.8633948635625,0.52,0.0,2025/05/03,Retail,Kolkata,1263.91
1586,3586,Women,Lifestyle,Waffle One,L,1.482213438735178,6039.8633948635625,0.0,0.0,2024/12/14,Online,Delhi,3579.64
1587,3587,Men,Training,SuperRep Go,6,1.482213438735178,6039.8633948635625,0.0,0.0,2025-07-01,Online,bengaluru,-1182.04
1588,3588,Men,Lifestyle,Waffle One,L,1.482213438735178,7808.46,0.0,0.0,29-08-2024,Online,Pune,3190.87
1589,3589,Kids,Training,Flex Trainer,12,1.482213438735178,6039.8633948635625,0.0,0.0,12-09-2024,Retail,Mumbai,-247.69
1590,2025,Men,Lifestyle,Waffle One,L,1.482213438735178,5245.87,0.0,0.0,2024/08/01,Retail,hyderbad,-1193.87
1591,3591,Kids,Running,Pegasus Turbo,8,1.482213438735178,3718.65,1.1,0.0,2024/11/08,Retail,Delhi,2210.66
1592,3592,Women,Running,Free RN,L,1.482213438735178,8609.05,0.0,0.0,2025/06/15,Retail,Kolkata,1289.77
1593,3593,Women,Basketball,Air Jordan,L,1.482213438735178,6452.43,0.0,0.0,10-12-2024,Online,Pune,-1012.43
1594,3594,Kids,Training,Flex Trainer,L,1.482213438735178,9694.85,0.98,-193.9,2025/02/24,Online,hyderbad,1562.86
1595,3595,Kids,Running,Air Zoom,L,1.482213438735178,6890.68,0.0,0.0,2023-09-05,Online,Pune,3385.84
1596,3596,Men,Training,Metcon 7,8,2.0,6039.8633948635625,0.0,0.0,2025/06/10,Online,Pune,-66.97
1597,3597,Kids,Basketball,Zoom Freak,L,1.482213438735178,6039.8633948635625,1.17,0.0,2025/04/07,Online,Hyd,230.4
1598,3598,Men,Soccer,Tiempo Legend,XL,1.0,6039.8633948635625,0.0,0.0,10-12-2024,Online,Delhi,-798.42
1599,3599,Kids,Training,Flex Trainer,L,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Online,Pune,-1041.33
1600,3600,Women,Soccer,Phantom GT,L,4.0,6039.8633948635625,0.65,0.0,10-12-2024,Online,Hyd,1129.12
1601,3601,Women,Running,Free RN,XL,2.0,4318.12,0.0,0.0,10-12-2024,Retail,Pune,2730.68
1602,3602,Men,Soccer,Tiempo Legend,XL,1.482213438735178,6039.8633948635625,0.0,0.0,28-07-2024,Online,Pune,3731.9
1603,2019,Men,Running,Air Zoom,8,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Retail,Bangalore,-229.65
1604,3604,Kids,Training,Flex Trainer,L,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Retail,Mumbai,-1150.99
1605,3605,Men,Soccer,Phantom GT,M,2.0,8837.76,0.0,0.0,2025/01/09,Online,Hyderabad,1627.87
1606,3606,Women,Basketball,LeBron 20,XL,3.0,3515.86,0.0,0.0,14-02-2025,Retail,Pune,-511.49
1607,3607,Kids,Training,SuperRep Go,L,1.482213438735178,3020.51,0.08,0.0,10-12-2024,Retail,Kolkata,3934.51
1608,3608,Men,Soccer,Premier III,XL,1.482213438735178,6039.8633948635625,0.0,0.0,14-06-2025,Retail,Delhi,-610.18
1609,3609,Men,Training,SuperRep Go,XL,1.482213438735178,6039.8633948635625,0.0,0.0,03-11-2024,Online,Delhi,-696.69
1610,3610,Kids,Lifestyle,Dunk Low,11,2.0,6039.8633948635625,0.64,0.0,14-03-2025,Online,Kolkata,-336.38
1611,3611,Women,Lifestyle,Waffle One,L,1.482213438735178,5798.69,0.0,0.0,2025/04/10,Online,Delhi,3450.57
1612,3612,Women,Running,Air Zoom,XL,1.0,4632.0,0.0,0.0,2025/06/22,Online,Mumbai,2397.42
1613,3613,Men,Lifestyle,Blazer Mid,XL,4.0,6039.8633948635625,0.0,0.0,2024-08-16,Online,hyderbad,2136.73
1614,3614,Men,Training,ZoomX Invincible,L,1.482213438735178,6186.3,0.22,0.0,2024-09-17,Online,Pune,2169.69
1615,3615,Women,Lifestyle,Blazer Mid,L,3.0,6039.8633948635625,0.0,0.0,10-12-2024,Retail,Delhi,-582.42
1616,3616,Kids,Lifestyle,Blazer Mid,L,1.0,9799.16,0.0,0.0,01-07-2025,Retail,Kolkata,3969.15
1617,3617,Men,Soccer,Premier III,9,2.0,4694.37,0.0,0.0,2024/11/20,Online,Mumbai,2406.47
1618,3618,Men,Soccer,Mercurial Superfly,9,3.0,2209.45,0.0,0.0,2025/06/15,Retail,Kolkata,932.04
1619,3619,Kids,Lifestyle,Air Force 1,L,0.0,8915.88,0.0,0.0,2025-02-07,Online,Kolkata,824.23
1620,3620,Men,Running,React Infinity,11,0.0,8561.18,0.0,0.0,02-11-2024,Retail,Bangalore,1538.46
1621,3621,Women,Basketball,LeBron 20,L,1.482213438735178,9699.01,0.0,0.0,2025/04/20,Retail,Mumbai,3858.11
1622,3622,Women,Soccer,Premier III,8,3.0,2187.91,0.0,0.0,22-09-2024,Online,hyderbad,1951.56
1623,3623,Men,Lifestyle,Waffle One,XL,1.482213438735178,6039.8633948635625,0.75,0.0,2025-06-24,Retail,Mumbai,1980.48
1624,3624,Women,Soccer,Premier III,6,1.482213438735178,8534.07,0.0,0.0,17-11-2024,Retail,Mumbai,-1124.03
1625,3625,Kids,Soccer,Tiempo Legend,XL,1.482213438735178,6039.8633948635625,0.0,0.0,2025/03/02,Retail,Kolkata,849.98
1626,3626,Men,Running,React Infinity,7,1.482213438735178,6039.8633948635625,0.0,0.0,2024/09/24,Retail,Pune,1911.32
1627,3627,Kids,Training,SuperRep Go,8,1.482213438735178,6039.8633948635625,1.07,0.0,21-12-2024,Online,Mumbai,396.74
1628,3628,Kids,Running,Free RN,L,1.482213438735178,8584.41,0.98,0.0,10-12-2024,Online,hyderbad,-357.52
1629,3629,Kids,Soccer,Mercurial Superfly,XL,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Online,hyderbad,-1052.78
1630,3630,Men,Training,Flex Trainer,12,1.482213438735178,2467.49,0.0,0.0,10-12-2024,Online,Pune,3101.6
1631,3631,Men,Training,Metcon 7,XL,1.482213438735178,2855.37,0.0,0.0,10-12-2024,Retail,bengaluru,185.49
1632,3632,Kids,Basketball,LeBron 20,L,1.0,6039.8633948635625,0.56,0.0,10-12-2024,Retail,Bangalore,2836.11
1633,3633,Kids,Training,Flex Trainer,L,2.0,3019.98,0.0,0.0,10-12-2024,Online,bengaluru,1647.81
1634,3634,Men,Lifestyle,Waffle One,L,1.482213438735178,6039.8633948635625,1.06,0.0,08-07-2025,Online,Kolkata,3717.46
1635,3635,Men,Training,SuperRep Go,M,2.0,6039.8633948635625,0.0,0.0,2025/03/22,Retail,Bangalore,3656.45
1636,3636,Women,Soccer,Tiempo Legend,M,2.0,7881.53,0.0,0.0,2023-12-19,Retail,Delhi,2615.73
1637,3637,Women,Running,Pegasus Turbo,6,2.0,6577.39,0.0,0.0,2025-05-29,Retail,Delhi,1945.9
1638,3638,Kids,Basketball,Air Jordan,8,1.482213438735178,3701.59,0.0,0.0,20-05-2025,Online,Kolkata,1148.57
1639,3639,Men,Soccer,Mercurial Superfly,XL,1.482213438735178,6039.8633948635625,0.43,0.0,2025/01/05,Online,Pune,2929.76
1640,3640,Men,Training,Metcon 7,M,0.0,5219.18,0.0,0.0,28-04-2025,Online,Delhi,309.65
1641,3641,Kids,Training,SuperRep Go,XL,0.0,6037.65,0.0,0.0,10-12-2024,Retail,Delhi,-132.13
1642,3642,Men,Training,Metcon 7,XL,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Online,Mumbai,3617.85
1643,3643,Kids,Training,Metcon 7,10,1.482213438735178,9262.45,0.73,0.0,10-12-2024,Online,Kolkata,2037.13
1644,3644,Kids,Running,React Infinity,L,1.482213438735178,5702.53,0.0,0.0,2023-10-31,Online,Delhi,1437.04
1645,3645,Men,Soccer,Tiempo Legend,L,1.482213438735178,6830.85,0.81,0.0,10-12-2024,Online,Kolkata,632.37
1646,3646,Men,Training,Flex Trainer,XL,3.0,6039.8633948635625,0.0,0.0,21-04-2025,Online,Bangalore,2873.66
1647,3647,Women,Basketball,LeBron 20,M,0.0,3263.64,0.0,0.0,06-10-2024,Retail,Kolkata,3233.66
1648,3648,Men,Soccer,Tiempo Legend,M,1.482213438735178,6039.8633948635625,0.0,0.0,2025/01/08,Online,bengaluru,3584.04
1649,3649,Kids,Lifestyle,Blazer Mid,XL,0.0,6486.51,0.0,0.0,19-10-2024,Online,Kolkata,2408.58
1650,3650,Women,Soccer,Premier III,M,1.482213438735178,6039.8633948635625,0.0,0.0,2024-01-07,Retail,Delhi,-520.93
1651,3651,Men,Training,SuperRep Go,M,1.482213438735178,8891.63,1.07,0.0,2024-12-17,Retail,Delhi,-636.77
1652,3652,Kids,Basketball,Air Jordan,XL,0.0,3176.7,0.0,0.0,2023-11-21,Online,hyderbad,3349.8
1653,3653,Men,Running,Air Zoom,10,1.482213438735178,6039.8633948635625,0.0,0.0,03-12-2024,Retail,Hyd,1642.93
1654,3654,Women,Training,Metcon 7,L,3.0,6039.8633948635625,0.0,0.0,10-09-2024,Retail,Pune,2395.74
1655,3655,Women,Lifestyle,Air Force 1,6,1.482213438735178,6039.8633948635625,0.0,0.0,2025/05/08,Retail,Pune,3499.88
1656,3656,Men,Lifestyle,Waffle One,L,4.0,6039.8633948635625,0.0,0.0,11-06-2025,Retail,Pune,3421.81
1657,3657,Men,Soccer,Mercurial Superfly,L,1.482213438735178,6039.8633948635625,0.67,0.0,05-08-2024,Online,Kolkata,3451.02
1658,3658,Women,Training,Flex Trainer,L,1.482213438735178,3516.53,0.0,0.0,10-12-2024,Retail,Delhi,1485.12
1659,3659,Kids,Running,Air Zoom,7,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Online,Kolkata,684.79
1660,2033,Women,Running,React Infinity,M,1.482213438735178,6039.8633948635625,0.8,0.0,2024-07-23,Retail,Delhi,437.17
1661,3661,Kids,Training,ZoomX Invincible,XL,0.0,9979.38,0.0,0.0,2024-12-05,Online,Delhi,2957.86
1662,3662,Kids,Lifestyle,Waffle One,L,4.0,9032.9,0.64,13007.38,10-12-2024,Online,bengaluru,131.76
1663,3663,Women,Training,SuperRep Go,L,1.482213438735178,5604.03,0.0,0.0,2025/04/09,Retail,Delhi,3359.81
1664,3664,Women,Training,Flex Trainer,XL,1.482213438735178,6039.8633948635625,1.22,0.0,2025/04/20,Retail,Mumbai,480.16
1665,3665,Women,Lifestyle,Blazer Mid,L,1.482213438735178,2958.1,0.0,0.0,2024-07-06,Retail,Hyderabad,2003.55
1666,3666,Women,Running,Air Zoom,L,2.0,6039.8633948635625,1.18,0.0,2025-04-07,Retail,Delhi,3382.55
1667,3667,Kids,Running,Air Zoom,M,4.0,9386.2,0.01,37169.35,10-12-2024,Online,Pune,-1121.02
1668,3668,Kids,Soccer,Premier III,XL,1.0,6039.8633948635625,0.0,0.0,27-10-2024,Retail,Mumbai,795.86
1669,3669,Women,Lifestyle,Blazer Mid,L,1.482213438735178,2287.32,0.0,0.0,2023-08-27,Online,Kolkata,3859.9
1670,3670,Men,Lifestyle,Waffle One,10,1.0,6039.8633948635625,0.0,0.0,10-12-2024,Online,Pune,-929.07
1671,3671,Women,Running,Pegasus Turbo,9,2.0,6039.8633948635625,0.01,0.0,10-12-2024,Retail,bengaluru,552.1
1672,3672,Women,Soccer,Tiempo Legend,7,3.0,7127.18,0.32,14539.45,16-08-2024,Online,Delhi,2651.63
1673,3673,Kids,Lifestyle,Dunk Low,7,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Retail,Mumbai,2199.46
1674,3674,Men,Lifestyle,Waffle One,XL,1.482213438735178,6039.8633948635625,0.0,0.0,18-04-2025,Online,Pune,1819.44
1675,3675,Men,Running,Pegasus Turbo,9,2.0,6039.8633948635625,0.0,0.0,13-11-2024,Online,Delhi,3969.03
1676,3676,Men,Soccer,Tiempo Legend,M,1.482213438735178,6039.8633948635625,1.24,0.0,10-12-2024,Online,Delhi,1923.5
1677,3677,Women,Soccer,Mercurial Superfly,L,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Online,Pune,717.69
1678,3678,Women,Lifestyle,Waffle One,10,3.0,6039.8633948635625,0.0,0.0,2024/08/14,Online,Kolkata,1488.91
1679,3679,Women,Basketball,Kyrie Flytrap,M,0.0,6039.8633948635625,0.9,0.0,10-12-2024,Retail,Bangalore,3341.51
1680,3680,Men,Training,Flex Trainer,XL,3.0,8835.41,0.92,2120.5,2025-01-27,Retail,Delhi,-746.28
1681,3681,Men,Soccer,Phantom GT,L,1.482213438735178,6039.8633948635625,0.95,0.0,09-04-2025,Online,Hyd,1838.69
1682,3682,Women,Basketball,Zoom Freak,12,1.482213438735178,6158.05,1.12,0.0,09-10-2024,Retail,Mumbai,160.21
1683,3683,Women,Soccer,Premier III,L,2.0,6039.8633948635625,0.0,0.0,2024-05-15,Retail,Kolkata,-4.26
1684,3684,Kids,Soccer,Tiempo Legend,L,1.482213438735178,3440.57,1.01,0.0,01-09-2024,Online,Hyd,3299.44
1685,3685,Women,Basketball,Air Jordan,XL,1.482213438735178,2633.72,0.0,0.0,13-02-2025,Retail,Hyderabad,1668.0
1686,3686,Women,Training,SuperRep Go,8,1.482213438735178,6039.8633948635625,0.0,0.0,2024/10/26,Retail,hyderbad,-2.86
1687,3687,Women,Training,ZoomX Invincible,XL,1.482213438735178,6216.27,0.0,0.0,2024/10/23,Retail,Mumbai,2418.27
1688,3688,Kids,Running,React Infinity,L,1.0,5048.98,0.0,0.0,17-04-2025,Retail,Kolkata,1214.86
1689,3689,Women,Soccer,Phantom GT,XL,1.482213438735178,6039.8633948635625,0.0,0.0,2024/09/01,Retail,Pune,1854.17
1690,2028,Kids,Soccer,Phantom GT,M,2.0,6039.8633948635625,0.97,0.0,15-05-2025,Retail,Pune,2305.1
1691,3691,Men,Soccer,Premier III,11,4.0,6039.8633948635625,0.51,0.0,2025/03/28,Online,Bangalore,2305.88
1692,3692,Women,Basketball,Zoom Freak,L,0.0,6039.8633948635625,0.0,0.0,10-12-2024,Retail,Bangalore,1194.35
1693,3693,Men,Basketball,Air Jordan,XL,1.482213438735178,4239.94,0.0,0.0,10-12-2024,Retail,Hyderabad,-35.71
1694,3694,Kids,Soccer,Tiempo Legend,L,0.0,4954.41,0.0,0.0,10-12-2024,Online,Hyd,1522.3
1695,3695,Kids,Training,SuperRep Go,L,1.482213438735178,4788.11,0.19,-3878.37,2025/04/07,Retail,Mumbai,-259.55
1696,3696,Kids,Training,ZoomX Invincible,M,1.482213438735178,6425.04,0.0,0.0,2024-11-09,Retail,Kolkata,1966.58
1697,3697,Women,Running,Free RN,L,1.482213438735178,6039.8633948635625,1.18,0.0,10-12-2024,Online,Pune,80.68
1698,3698,Women,Basketball,Zoom Freak,L,0.0,7268.55,0.34,0.0,2025/02/18,Retail,Delhi,219.99
1699,3699,Women,Running,Air Zoom,7,1.482213438735178,8400.1,0.47,0.0,06-10-2024,Retail,Delhi,249.58
1700,3700,Men,Soccer,Premier III,XL,2.0,3951.29,0.0,0.0,10-12-2024,Online,Delhi,-70.93
1701,3701,Men,Training,Metcon 7,L,1.482213438735178,9459.94,0.58,0.0,10-12-2024,Online,bengaluru,-463.88
1702,3702,Men,Running,React Infinity,M,1.482213438735178,6039.8633948635625,0.99,0.0,2025-05-20,Online,Pune,3398.32
1703,3703,Men,Running,Air Zoom,M,1.482213438735178,6039.8633948635625,0.0,0.0,2024/10/01,Online,Mumbai,326.86
1704,3704,Kids,Running,Pegasus Turbo,M,1.482213438735178,6039.8633948635625,0.31,0.0,10-12-2024,Retail,Delhi,3556.62
1705,3705,Kids,Training,Metcon 7,6,1.482213438735178,5644.1,0.09,0.0,2024-09-11,Online,hyderbad,3860.78
1706,3706,Men,Running,Pegasus Turbo,M,1.0,9437.73,0.0,0.0,09-03-2025,Retail,hyderbad,3271.38
1707,3707,Kids,Lifestyle,Waffle One,L,4.0,9532.8,0.0,0.0,2025/02/01,Online,Mumbai,732.26
1708,3708,Kids,Basketball,Kyrie Flytrap,12,1.482213438735178,4546.64,0.77,0.0,2025/02/15,Retail,Bangalore,3305.02
1709,3709,Men,Soccer,Premier III,9,1.482213438735178,4857.69,0.0,0.0,10-12-2024,Retail,Delhi,-926.92
1710,3710,Kids,Lifestyle,Blazer Mid,L,4.0,9015.8,0.0,0.0,10-12-2024,Online,Mumbai,1695.86
1711,3711,Kids,Basketball,Zoom Freak,L,2.0,6039.8633948635625,0.53,0.0,2023-12-28,Online,Delhi,1077.08
1712,3712,Kids,Basketball,Air Jordan,L,1.482213438735178,3455.53,0.0,0.0,2024/08/03,Online,Delhi,3810.67
1713,3713,Men,Basketball,Zoom Freak,XL,1.482213438735178,6039.8633948635625,0.68,0.0,2024/10/30,Retail,Pune,3271.73
1714,3714,Kids,Soccer,Tiempo Legend,L,2.0,3568.35,0.0,0.0,21-02-2025,Retail,Mumbai,2363.52
1715,3715,Men,Lifestyle,Air Force 1,L,4.0,6039.8633948635625,0.0,0.0,2025/06/23,Online,Bangalore,2774.43
1716,3716,Women,Soccer,Phantom GT,L,1.482213438735178,7916.1,0.9,0.0,2023-08-23,Online,Pune,2442.47
1717,3717,Kids,Training,ZoomX Invincible,9,0.0,7781.11,0.0,0.0,10-12-2024,Retail,Kolkata,-313.83
1718,3718,Kids,Training,ZoomX Invincible,L,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Online,Kolkata,701.83
1719,3719,Men,Running,Free RN,L,2.0,5943.38,0.23,9152.81,21-06-2025,Online,Bangalore,3260.51
1720,3720,Men,Lifestyle,Blazer Mid,XL,1.482213438735178,7365.14,0.0,0.0,2025-01-24,Retail,Delhi,3369.92
1721,3721,Kids,Soccer,Tiempo Legend,10,1.482213438735178,7155.1,0.0,0.0,2025/07/02,Retail,Kolkata,2274.14
1722,3722,Kids,Training,ZoomX Invincible,7,1.0,9335.0,0.22,7281.3,2023-11-21,Retail,Mumbai,1787.45
1723,3723,Men,Soccer,Mercurial Superfly,7,1.482213438735178,7430.5,0.0,0.0,29-12-2024,Online,Delhi,2473.13
1724,3724,Kids,Basketball,LeBron 20,XL,2.0,6039.8633948635625,0.0,0.0,22-01-2025,Online,bengaluru,-866.33
1725,3725,Men,Soccer,Phantom GT,7,1.482213438735178,6318.92,0.0,0.0,18-05-2025,Online,bengaluru,3353.55
1726,3726,Kids,Soccer,Tiempo Legend,L,1.482213438735178,6039.8633948635625,0.0,0.0,2025/01/30,Retail,Pune,-239.87
1727,3727,Women,Basketball,Zoom Freak,L,1.482213438735178,6039.8633948635625,0.6,0.0,2024/12/17,Retail,Delhi,1555.74
1728,3728,Men,Training,Metcon 7,7,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Online,bengaluru,1376.74
1729,3729,Men,Running,Free RN,M,1.482213438735178,6039.8633948635625,0.0,0.0,06-02-2025,Retail,Hyderabad,2966.82
1730,3730,Kids,Training,ZoomX Invincible,M,1.0,7865.95,0.0,0.0,10-12-2024,Online,Bangalore,3302.11
1731,3731,Kids,Soccer,Phantom GT,L,1.482213438735178,7038.04,0.0,0.0,2025/02/13,Online,Delhi,301.9
1732,2016,Women,Training,Metcon 7,L,2.0,6039.8633948635625,0.0,0.0,2024-03-15,Retail,Delhi,-263.86
1733,2031,Kids,Running,Pegasus Turbo,L,0.0,3360.35,0.15,0.0,10-12-2024,Retail,Delhi,1282.69
1734,3734,Men,Basketball,Air Jordan,L,1.482213438735178,6039.8633948635625,0.43,0.0,10-12-2024,Online,Kolkata,1537.11
1735,3735,Kids,Basketball,LeBron 20,M,1.482213438735178,2248.14,0.0,0.0,19-09-2024,Online,bengaluru,3686.2
1736,3736,Men,Training,ZoomX Invincible,M,1.0,6039.8633948635625,0.38,0.0,10-12-2024,Retail,Pune,-1171.61
1737,3737,Kids,Basketball,Air Jordan,12,0.0,6039.8633948635625,0.0,0.0,10-12-2024,Retail,Pune,690.1
1738,3738,Men,Soccer,Premier III,11,1.0,6968.08,0.02,6828.72,2025/03/30,Online,Delhi,-673.94
1739,3739,Women,Training,SuperRep Go,11,1.482213438735178,5050.05,0.0,0.0,2025/01/13,Online,Kolkata,3928.19
1740,3740,Men,Basketball,Zoom Freak,L,0.0,6039.8633948635625,0.0,0.0,2023-09-21,Retail,Pune,2909.82
1741,3741,Kids,Lifestyle,Air Force 1,L,2.0,8927.22,0.2,14283.55,2025/07/13,Retail,Kolkata,821.32
1742,3742,Women,Soccer,Tiempo Legend,L,1.482213438735178,6039.8633948635625,0.78,0.0,2024-06-20,Retail,Mumbai,2266.51
1743,3743,Men,Training,Flex Trainer,M,1.482213438735178,6039.8633948635625,0.2,0.0,23-08-2024,Retail,Kolkata,1370.17
1744,3744,Kids,Training,SuperRep Go,L,3.0,2370.48,0.0,0.0,10-12-2024,Online,Bangalore,2830.51
1745,3745,Men,Lifestyle,Waffle One,L,1.482213438735178,6039.8633948635625,0.0,0.0,2025-03-09,Online,Kolkata,552.84
1746,3746,Kids,Lifestyle,Waffle One,M,1.482213438735178,7490.78,0.0,0.0,2024/12/06,Retail,Mumbai,2815.43
1747,3747,Men,Lifestyle,Air Force 1,L,4.0,5776.58,0.0,0.0,2025/06/08,Retail,Hyderabad,616.71
1748,3748,Kids,Training,SuperRep Go,XL,1.482213438735178,6272.89,1.02,0.0,10-12-2024,Online,bengaluru,3386.86
1749,3749,Men,Basketball,Air Jordan,L,1.482213438735178,6985.01,0.0,0.0,21-05-2025,Online,Kolkata,479.32
1750,3750,Kids,Training,Metcon 7,7,1.482213438735178,6039.8633948635625,0.0,0.0,21-12-2024,Retail,bengaluru,1566.16
1751,3751,Kids,Lifestyle,Air Force 1,XL,1.482213438735178,6039.8633948635625,0.4,0.0,10-12-2024,Retail,Delhi,-399.23
1752,3752,Kids,Soccer,Mercurial Superfly,L,1.482213438735178,9021.79,0.04,0.0,2024/10/07,Retail,Kolkata,2618.72
1753,3753,Kids,Training,ZoomX Invincible,L,2.0,9315.06,1.03,-558.9,30-03-2025,Online,Hyderabad,-757.47
1754,3754,Kids,Running,Free RN,L,3.0,4288.27,0.0,0.0,2024/09/29,Online,bengaluru,828.22
1755,3755,Women,Soccer,Phantom GT,8,4.0,2342.16,0.25,7026.48,20-04-2025,Retail,Mumbai,1007.0
1756,3756,Men,Basketball,Kyrie Flytrap,XL,1.482213438735178,6039.8633948635625,0.0,0.0,2024/10/01,Retail,hyderbad,-289.63
1757,3757,Men,Training,Metcon 7,L,1.482213438735178,6039.8633948635625,0.0,0.0,2024-06-12,Retail,hyderbad,-106.88
1758,3758,Kids,Running,Pegasus Turbo,M,3.0,4306.67,0.0,0.0,2025-05-10,Retail,Delhi,-233.45
1759,3759,Women,Basketball,LeBron 20,12,0.0,9605.6,0.81,0.0,03-02-2025,Online,Hyderabad,1611.59
1760,3760,Men,Basketball,Air Jordan,7,1.482213438735178,8313.84,0.0,0.0,2025/05/29,Online,Kolkata,1735.58
1761,3761,Women,Basketball,Zoom Freak,L,4.0,2972.38,0.14,10224.99,18-11-2024,Online,Hyd,2569.74
1762,3762,Men,Lifestyle,Air Force 1,9,1.0,2725.1,0.0,0.0,06-07-2025,Retail,Mumbai,-997.11
1763,3763,Kids,Basketball,LeBron 20,11,0.0,6039.8633948635625,0.0,0.0,2025/03/04,Retail,Hyderabad,3671.32
1764,3764,Men,Lifestyle,Blazer Mid,10,2.0,3953.6,0.0,0.0,2024-02-22,Online,Kolkata,528.86
